run_id,variant,sample,bin_index_1_based,reference_upper_edge_um,reproduced_upper_edge_um,reference_mean_velocity,reproduced_mean_velocity,signed_error,absolute_error,reproduced_stdev,reproduced_observations
FIXED_D_axial_control,D_axial,control,14,52.86842105263158,52.868421052631575,524.5701823925508,537.6274585434788,13.057276150928033,13.057276150928033,26.29147153500574,42094
FIXED_D_axial_control,D_axial,control,15,56.64473684210527,56.64473684210527,514.01630787243,532.3956324273671,18.379324554937057,18.379324554937057,27.058908940702693,39314
FIXED_D_axial_control,D_axial,control,16,60.42105263157895,60.421052631578945,499.5646179624673,515.992369549038,16.427751586570707,16.427751586570707,31.023749805269496,46451
FIXED_D_axial_control,D_axial,control,17,64.19736842105263,64.19736842105263,495.0250598464668,487.7974319979912,-7.227627848475549,7.227627848475549,36.52678787573521,42978
FIXED_D_axial_control,D_axial,control,18,67.97368421052632,67.97368421052632,486.4867244655335,472.37644542819123,-14.110279037342252,14.110279037342252,40.37018039527337,38808
FIXED_D_axial_control,D_axial,control,19,71.75,71.75,468.7498799456037,455.36964130577167,-13.380238639832044,13.380238639832044,43.166081727051534,28791
FIXED_D_axial_sepsis,D_axial,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,568.1419216237682,10.90831674893991,10.90831674893991,41.41147478851389,29471
FIXED_D_axial_sepsis,D_axial,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,568.0745337818017,8.830862950180062,8.830862950180062,40.03539258373049,31883
FIXED_D_axial_sepsis,D_axial,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,567.7249907337057,7.3262011062698775,7.3262011062698775,38.81229104225369,32436
FIXED_D_axial_sepsis,D_axial,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,568.4062880302153,7.590753554422122,7.590753554422122,38.46879590135984,32672
FIXED_D_axial_sepsis,D_axial,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,570.701106365855,9.549762976410875,9.549762976410875,38.453302866557706,33860
FIXED_D_axial_sepsis,D_axial,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,567.9692591013279,5.434030762058228,5.434030762058228,39.3470451938769,34135
FIXED_D_axial_sepsis,D_axial,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,567.386799893645,2.8714758544010692,2.8714758544010692,40.57668854430153,33197
FIXED_D_axial_sepsis,D_axial,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,567.0858057215975,1.6831113702680796,1.6831113702680796,41.3021055462672,32504
FIXED_D_axial_sepsis,D_axial,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,567.3316765415154,3.5305959477533406,3.5305959477533406,41.73416845215806,31636
FIXED_D_axial_sepsis,D_axial,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,566.3348966707745,2.3158367842844427,2.3158367842844427,42.70603337096376,30295
FIXED_D_axial_sepsis,D_axial,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,567.2089621721758,-0.7814874802172653,0.7814874802172653,43.13125145129965,31381
FIXED_D_axial_sepsis,D_axial,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,568.1541318516873,-1.145159089987942,1.145159089987942,42.865533396938396,33405
FIXED_D_axial_sepsis,D_axial,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,569.1487184022159,2.153511317510606,2.153511317510606,42.01947506503719,33494
FIXED_D_axial_sepsis,D_axial,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,572.6037835432098,6.500718243164329,6.500718243164329,40.43606353895658,32940
FIXED_D_axial_sepsis,D_axial,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,573.3887777378669,12.950323685934904,12.950323685934904,39.215907855397184,33070
FIXED_D_axial_sepsis,D_axial,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,568.9996880391121,9.845689893035228,9.845689893035228,38.226539121198556,32694
FIXED_D_axial_sepsis,D_axial,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,562.3816631012525,4.817598445366343,4.817598445366343,37.05942020433321,32297
FIXED_D_axial_sepsis,D_axial,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,560.3686684556617,6.720826226794202,6.720826226794202,38.03782531390311,32266
FIXED_D_axial_sepsis,D_axial,sepsis,19,64.75,64.75,550.1015754976037,558.6054939803774,8.50391848277377,8.50391848277377,38.51955768384931,21212
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,1,3.776315789473684,3.776315789473684,463.581574911175,448.075415447252,-15.506159463922984,15.506159463922984,41.346172962129536,39475
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,2,7.552631578947368,7.552631578947368,479.8822450752279,463.58324761194694,-16.298997463280955,16.298997463280955,37.841474072940606,39170
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,3,11.32894736842105,11.328947368421053,486.8157178991975,479.58112088331785,-7.234597015879672,7.234597015879672,34.374934932910044,38763
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,4,15.10526315789474,15.105263157894736,492.9779131604483,506.40761057014873,13.429697409700452,13.429697409700452,29.915391595983444,49307
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,5,18.88157894736842,18.881578947368425,509.0915952734761,521.1543197340504,12.062724460574316,12.062724460574316,27.896324060578603,39282
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,6,22.65789473684211,22.657894736842106,518.9359718846018,526.2047687396805,7.268796855078676,7.268796855078676,27.798697060185535,38771
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,7,26.43421052631579,26.434210526315788,523.9541438077175,529.4684196572737,5.514275849556157,5.514275849556157,27.346381479523213,50676
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,8,30.21052631578947,30.210526315789473,525.3635252468608,530.7352534815424,5.371728234681541,5.371728234681541,27.773925792907853,40081
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,9,33.98684210526316,33.98684210526316,527.2624271378364,531.700213711475,4.437786573638618,4.437786573638618,27.60820065154192,40171
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,10,37.76315789473685,37.76315789473685,528.2306309824129,533.1216599679133,4.891028985500384,4.891028985500384,27.590805820122654,49026
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,11,41.53947368421053,41.53947368421053,529.4324597532669,535.1356141839469,5.7031544306800015,5.7031544306800015,27.21290259315119,39322
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,12,45.31578947368421,45.31578947368421,529.5276446960855,536.0269609393131,6.499316243227554,6.499316243227554,26.9321135584971,40532
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,13,49.0921052631579,49.0921052631579,529.257119815141,537.0395328051424,7.782412990001376,7.782412990001376,26.678721408801056,50516
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,14,52.86842105263158,52.868421052631575,524.5701823925508,537.6112698102515,13.041087417700737,13.041087417700737,26.287224322462876,40598
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,15,56.64473684210527,56.64473684210527,514.01630787243,532.3983156820208,18.382007809590732,18.382007809590732,27.054483731425137,39306
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,16,60.42105263157895,60.421052631578945,499.5646179624673,515.3696285515822,15.805010589114886,15.805010589114886,31.15960417375334,49132
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,17,64.19736842105263,64.19736842105263,495.0250598464668,486.68775810352435,-8.33730174294243,8.33730174294243,36.56669505334865,40305
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,18,67.97368421052632,67.97368421052632,486.4867244655335,472.37617601394703,-14.110548451586453,14.110548451586453,40.37066565765783,38807
FIXED_E_minimal_conventional_control,E_minimal_conventional,control,19,71.75,71.75,468.7498799456037,455.36964130577167,-13.380238639832044,13.380238639832044,43.166081727051534,28791
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,568.3691563112261,11.135551436397805,11.135551436397805,41.10796079510209,27809
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,567.9807035995807,8.737032767959022,8.737032767959022,40.18204314471183,33109
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,567.681323675387,7.282534047951231,7.282534047951231,38.95476610103486,32786
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,568.357163357093,7.541628881299857,7.541628881299857,38.534880690792676,32733
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,570.7000066787651,9.548663289320984,9.548663289320984,38.45616216040525,33889
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,567.9349848738076,5.399756534537914,5.399756534537914,39.34647993705435,34187
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,567.3231321437787,2.807808104534729,2.807808104534729,40.62728719228552,33386
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,566.9517944607074,1.5491001093780596,1.5491001093780596,41.34800852839405,33316
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,567.3740837617794,3.5730031680172942,3.5730031680172942,41.74586643279029,33485
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,566.4078584299816,2.388798543491589,2.388798543491589,42.65184849885606,24674
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,567.3187982890382,-0.6716513633548402,0.6716513633548402,43.112941541718754,33162
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,568.1197248274515,-1.1795661142238032,1.1795661142238032,42.84921140480197,34133
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,569.044434038647,2.049226953941684,2.049226953941684,42.05965245210833,33680
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,572.5868027532935,6.483737453247954,6.483737453247954,40.45749711990322,32959
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,573.3663643674394,12.927910315507347,12.927910315507347,39.232236830787784,33089
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,568.969349206434,9.815351060357102,9.815351060357102,38.25402692507017,32716
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,562.3480623622729,4.783997706386799,4.783997706386799,37.11151367737273,32590
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,560.3498680198984,6.702025791030906,6.702025791030906,38.11148338924385,33692
FIXED_E_minimal_conventional_sepsis,E_minimal_conventional,sepsis,19,64.75,64.75,550.1015754976037,558.5654552241851,8.463879726581467,8.463879726581467,38.321238578896406,19453
FIXED_F_half_no_swap_control,F_half_no_swap,control,1,3.776315789473684,3.776315789473684,463.581574911175,430.2846608949597,-33.29691401621528,33.29691401621528,55.76102438663257,39410
FIXED_F_half_no_swap_control,F_half_no_swap,control,2,7.552631578947368,7.552631578947368,479.8822450752279,464.55926339292375,-15.322981682304146,15.322981682304146,48.524165710116314,39254
FIXED_F_half_no_swap_control,F_half_no_swap,control,3,11.32894736842105,11.328947368421053,486.8157178991975,495.84271562679555,9.02699772759803,9.02699772759803,40.30932457531896,41634
FIXED_F_half_no_swap_control,F_half_no_swap,control,4,15.10526315789474,15.105263157894736,492.9779131604483,512.6544462325736,19.676533072125324,19.676533072125324,35.87783198717104,46197
FIXED_F_half_no_swap_control,F_half_no_swap,control,5,18.88157894736842,18.881578947368425,509.0915952734761,522.0201395093391,12.928544235862944,12.928544235862944,35.751823044041195,39514
FIXED_F_half_no_swap_control,F_half_no_swap,control,6,22.65789473684211,22.657894736842106,518.9359718846018,526.3755173554907,7.439545470888902,7.439545470888902,36.326135539539536,40152
FIXED_F_half_no_swap_control,F_half_no_swap,control,7,26.43421052631579,26.434210526315788,523.9541438077175,528.6800660018444,4.725922194126838,4.725922194126838,36.12637437026686,48755
FIXED_F_half_no_swap_control,F_half_no_swap,control,8,30.21052631578947,30.210526315789473,525.3635252468608,529.503058951596,4.139533704735186,4.139533704735186,37.63206728705428,40598
FIXED_F_half_no_swap_control,F_half_no_swap,control,9,33.98684210526316,33.98684210526316,527.2624271378364,531.6682968231067,4.405869685270318,4.405869685270318,38.128503612109434,40893
FIXED_F_half_no_swap_control,F_half_no_swap,control,10,37.76315789473685,37.76315789473685,528.2306309824129,533.4023878845722,5.171756902159359,5.171756902159359,38.205294884848335,47297
FIXED_F_half_no_swap_control,F_half_no_swap,control,11,41.53947368421053,41.53947368421053,529.4324597532669,534.7777854049017,5.3453256516347665,5.3453256516347665,37.39916424259215,40320
FIXED_F_half_no_swap_control,F_half_no_swap,control,12,45.31578947368421,45.31578947368421,529.5276446960855,535.2191133112086,5.691468615123085,5.691468615123085,37.16475142222382,40950
FIXED_F_half_no_swap_control,F_half_no_swap,control,13,49.0921052631579,49.0921052631579,529.257119815141,536.1196712929775,6.862551477836519,6.862551477836519,37.19841813405731,47942
FIXED_F_half_no_swap_control,F_half_no_swap,control,14,52.86842105263158,52.868421052631575,524.5701823925508,538.0008043682524,13.43062197570157,13.43062197570157,36.404837367377716,42745
FIXED_F_half_no_swap_control,F_half_no_swap,control,15,56.64473684210527,56.64473684210527,514.01630787243,535.1660349925484,21.149727120118314,21.149727120118314,36.54547093032898,39514
FIXED_F_half_no_swap_control,F_half_no_swap,control,16,60.42105263157895,60.421052631578945,499.5646179624673,525.7262337389594,26.161615776492113,26.161615776492113,39.47080295066095,45651
FIXED_F_half_no_swap_control,F_half_no_swap,control,17,64.19736842105263,64.19736842105263,495.0250598464668,504.0510120048495,9.025952158382722,9.025952158382722,43.82400046851459,43552
FIXED_F_half_no_swap_control,F_half_no_swap,control,18,67.97368421052632,67.97368421052632,486.4867244655335,465.151623741982,-21.335100723551477,21.335100723551477,53.337006942074886,38939
FIXED_F_half_no_swap_control,F_half_no_swap,control,19,71.75,71.75,468.7498799456037,430.45624959943484,-38.29363034616887,38.29363034616887,59.68284439459245,28707
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,630.8972019868887,73.66359711206042,73.66359711206042,59.03791205146719,30157
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,644.6918886783005,85.44821784667886,85.44821784667886,54.37351267079668,31764
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,662.6946079770864,102.29581834965063,102.29581834965063,48.941214826534406,32107
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,673.997020413418,113.18148593762487,113.18148593762487,46.9197399613349,32485
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,680.9840843375409,119.83274094809678,119.83274094809678,47.68337948748356,33753
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,687.4173860953496,124.88215775607989,124.88215775607989,48.910294869345506,34005
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,692.6345447610103,128.11922072176628,128.11922072176628,50.59025374488372,33055
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,696.6716364989422,131.26894214761285,131.26894214761285,51.04566732401062,32468
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,698.6189399313821,134.81785933762,134.81785933762,50.49764673701435,31954
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,701.0785814187282,137.05952153223814,137.05952153223814,50.655070264569574,30655
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,701.2808690818193,133.29041942942627,133.29041942942627,49.98834538771643,31428
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,702.2053441761036,132.90605323442833,132.90605323442833,50.6227401969462,33336
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,701.3387544679009,134.34354738319564,134.34354738319564,49.64635416487998,33322
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,699.1425126677343,133.0394473676888,133.0394473676888,51.86930626832008,32808
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,691.6841842426223,131.24573019069032,131.24573019069032,50.87259029295976,32938
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,679.3798384083042,120.22584026222728,120.22584026222728,51.56762463282857,32571
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,654.8408331759504,97.27676852006425,97.27676852006425,56.12376825020936,32023
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,617.2181194859156,63.57027725704813,63.57027725704813,63.28918683920902,31655
FIXED_F_half_no_swap_sepsis,F_half_no_swap,sepsis,19,64.75,64.75,550.1015754976037,594.452294169181,44.35071867157728,44.35071867157728,68.24010268371494,22340
FIXED_G_swap_no_half_control,G_swap_no_half,control,1,3.776315789473684,3.776315789473684,463.581574911175,220.83492885498245,-242.74664605619253,242.74664605619253,32.542728792563956,39377
FIXED_G_swap_no_half_control,G_swap_no_half,control,2,7.552631578947368,7.552631578947368,479.8822450752279,217.9854879968296,-261.8967570783983,261.8967570783983,31.606808704887758,39295
FIXED_G_swap_no_half_control,G_swap_no_half,control,3,11.32894736842105,11.328947368421053,486.8157178991975,216.52357806659043,-270.29213983260706,270.29213983260706,30.43184279337576,42006
FIXED_G_swap_no_half_control,G_swap_no_half,control,4,15.10526315789474,15.105263157894736,492.9779131604483,216.5264762684301,-276.4514368920182,276.4514368920182,28.88210131544377,45906
FIXED_G_swap_no_half_control,G_swap_no_half,control,5,18.88157894736842,18.881578947368425,509.0915952734761,216.48734865441443,-292.60424661906166,292.60424661906166,27.84486688713709,39415
FIXED_G_swap_no_half_control,G_swap_no_half,control,6,22.65789473684211,22.657894736842106,518.9359718846018,214.86917725160166,-304.0667946330002,304.0667946330002,27.06844258370508,40170
FIXED_G_swap_no_half_control,G_swap_no_half,control,7,26.43421052631579,26.434210526315788,523.9541438077175,209.95063772410745,-314.0035060836101,314.0035060836101,27.20460758120197,48913
FIXED_G_swap_no_half_control,G_swap_no_half,control,8,30.21052631578947,30.210526315789473,525.3635252468608,207.40438283274443,-317.9591424141164,317.9591424141164,27.857342645733738,40442
FIXED_G_swap_no_half_control,G_swap_no_half,control,9,33.98684210526316,33.98684210526316,527.2624271378364,206.25572119683306,-321.00670594100336,321.00670594100336,28.153088934880714,40669
FIXED_G_swap_no_half_control,G_swap_no_half,control,10,37.76315789473685,37.76315789473685,528.2306309824129,205.56247350214306,-322.6681574802698,322.6681574802698,28.095697905876182,47520
FIXED_G_swap_no_half_control,G_swap_no_half,control,11,41.53947368421053,41.53947368421053,529.4324597532669,206.30914609898227,-323.12331365428463,323.12331365428463,28.4688932010515,40331
FIXED_G_swap_no_half_control,G_swap_no_half,control,12,45.31578947368421,45.31578947368421,529.5276446960855,206.87562845546785,-322.6520162406177,322.6520162406177,28.440315487117896,40709
FIXED_G_swap_no_half_control,G_swap_no_half,control,13,49.0921052631579,49.0921052631579,529.257119815141,211.15033567347646,-318.10678414166455,318.10678414166455,27.390097567275543,48118
FIXED_G_swap_no_half_control,G_swap_no_half,control,14,52.86842105263158,52.868421052631575,524.5701823925508,213.97374526668187,-310.59643712586893,310.59643712586893,27.661633830687386,42814
FIXED_G_swap_no_half_control,G_swap_no_half,control,15,56.64473684210527,56.64473684210527,514.01630787243,215.0465669333444,-298.9697409390857,298.9697409390857,29.05338302155777,39455
FIXED_G_swap_no_half_control,G_swap_no_half,control,16,60.42105263157895,60.421052631578945,499.5646179624673,215.08394132706286,-284.48067663540445,284.48067663540445,29.93649568897382,44687
FIXED_G_swap_no_half_control,G_swap_no_half,control,17,64.19736842105263,64.19736842105263,495.0250598464668,215.19159851596896,-279.8334613304978,279.8334613304978,31.435896594734903,44520
FIXED_G_swap_no_half_control,G_swap_no_half,control,18,67.97368421052632,67.97368421052632,486.4867244655335,216.0319824345812,-270.4547420309523,270.4547420309523,32.71115021997774,39029
FIXED_G_swap_no_half_control,G_swap_no_half,control,19,71.75,71.75,468.7498799456037,219.77771510448866,-248.97216484111505,248.97216484111505,34.69309294030559,28655
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,161.29049153236232,-395.94311334246595,395.94311334246595,44.485552857013076,29949
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,159.3029303057775,-399.94074052584415,399.94074052584415,41.93652004381643,31941
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,159.24944763600558,-401.1493419914302,401.1493419914302,39.73533367611378,32112
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,159.6384370500027,-401.1770974257904,401.1770974257904,37.60012752126116,32477
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,159.00215735414628,-402.1491860352979,402.1491860352979,36.54223105871752,33836
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,157.7550229735286,-404.78020536574104,404.78020536574104,34.73724997086058,34088
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,155.68128413517923,-408.83403990406475,408.83403990406475,33.624502092890665,33042
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,153.8681936178042,-411.5345007335252,411.5345007335252,33.381301032520504,32382
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,152.64540151908946,-411.15567907467266,411.15567907467266,33.23223215025001,31700
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,152.50033750537472,-411.5187223811153,411.5187223811153,33.36389762337727,30731
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,153.43071921500848,-414.5597304373846,414.5597304373846,33.22123975971697,31383
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,156.28844641783115,-413.0108445238441,413.0108445238441,32.83903246512448,33310
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,159.88459025671918,-407.11061682798606,407.11061682798606,32.686215808374435,33447
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,162.2746497226133,-403.8284155774322,403.8284155774322,34.25619090414856,32909
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,162.8520322630845,-397.5864217888475,397.5864217888475,35.68808704707711,33021
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,163.50915515121304,-395.6448429948639,395.6448429948639,37.38537426143393,32420
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,163.56329165177576,-394.00077300411033,394.00077300411033,39.78399017112243,31592
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,164.332265720037,-389.31557650883053,389.31557650883053,41.041989583544385,32092
FIXED_G_swap_no_half_sepsis,G_swap_no_half,sepsis,19,64.75,64.75,550.1015754976037,166.74863432306293,-383.3529411745408,383.3529411745408,42.99826157600036,22416
